Locationabbr,Locationdesc,year,Sample_Size,Data_value,Data_value_unit,Data_value_type,countyname_combined,fips_combined,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
41420,"Salem, OR Metropolitan Statistical Area",2022.0,143,27.77,%,Crude Prevalence,MARION; POLK,41047; 41053,333667.0000130192,259745.00002610002,436948.0,73921.9999869192,119093.48200502877,51066.70700192782,103280.99998698081,15786.049997772225,22665.011316375727,66256.72852462858,219831.9999836144,9.250234831268548,1202.59622457006,52.27073659773431,20104.9555831584,93850.05700384313,67343.73465935927,69870.84800299811,61513.11905756349,26352.24698430331,6599.171246651028,63207.80333210761,2249.098264,32403.866793527133,1014.0597163044216
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2012.0,315,15.39,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,93554.65400000001,77320.605,120181.0,16234.048999999999,32639.278270000006,21123.646694000003,26626.345999999998,6440.388366000001,10831.895261516052,11000.290344000001,61228.86000000001,5.511987,6913.47915242652,20.15965835220367,5177.7163859515,27089.331080000004,14431.33,13812.452256,13274.393333333332,10448.1769771,1538.2996236122613,43074.774,751.717524,16063.028898,1023.3314513996622
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2013.0,348,16.2,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,99054.99999605211,82104.000000593,125529.0,16950.9999954591,34519.26399867051,20607.76599922344,26474.000003947902,6647.29800094522,11100.049507117485,11449.63899952166,63997.000003068504,7.13423898878236,6096.537594403648,18.203424662497792,2521.3130101255,28655.15799888981,14686.156666666666,14813.432999414914,13632.596666666666,9914.4744488,2136.911536056292,37657.9464256887,906.233202,15198.64800010885,1010.7326778409679
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2014.0,361,20.21,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,100335.9999978045,82828.999998144,126900.0,17506.9999996605,34688.03199926332,20022.277999591493,26564.0000021955,6977.161000529326,11418.529396886497,12710.457999705679,64680.1753791726,7.239033687911868,0.0,18.432188198669962,2662.6117655349,29543.853999367504,15082.080000000002,14371.247999698946,14221.53,10023.2501202,2059.0361527245823,37994.558627835,876.296061,14307.446995508375,855.2190794531698
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2015.0,353,21.48,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,100666.99999834641,82557.00000359441,127169.0,18109.999994752,35159.146999420234,20085.6189996622,26502.0000016536,6801.382000459327,11995.728091104662,12753.871999794805,64575.9999981029,6.860928,701.0380218208433,16.575059841221105,2813.6941775252003,28278.954999529396,15113.099999999999,14417.429999759612,14251.32,9321.2257415,2085.198920056016,38067.9737644507,856.815577,14899.930606140717,712.9551775121753
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2016.0,369,14.97,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,100820.00000526669,82256.0000043008,127398.0,18564.000000965898,36176.46800189126,18642.7440009746,26577.999994733298,6639.950998657111,11112.629513882057,16571.78400086515,64845.9999968367,5.990801,636.3273214336559,16.49796282150949,3177.0813007977,28500.508001489965,16734.13333333333,16617.388000869527,15207.886666666667,9786.667731,2197.252246574466,38044.3294442844,804.4706785200678,14942.724293234525,715.6841522925725
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2017.0,389,20.18,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,101384.9999956888,82368.999996301,128138.0,19015.9999993878,37746.54899846695,16724.51203372069,26753.0000043112,6423.101000902472,11214.59764153157,15883.493745297812,65542.0000015766,5.93746,597.6283238044772,14.945122136564988,3483.2286319494,27345.3279988898,16364.908462913107,16993.495173087103,15766.80454768529,10183.480103999998,2218.858256672532,38217.106754151406,730.5161420000001,10831.184208229974,580.8843761557181
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2018.0,458,16.42,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,101424.0000054694,81793.00000700429,128505.0,19630.9999984651,38700.429002021934,16191.114272885812,27080.9999945306,6874.166998652671,11310.482061160037,15148.739727326847,65844.0000022134,5.95742628395677,564.0146047165954,14.909660384241715,3513.7303845826,28182.58500150176,17351.85787574217,17950.274668333426,16663.55389313252,10426.51555852133,2356.996994253586,38343.7914337665,692.559938,8047.885158978068,582.357734058419
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2019.0,363,17.85,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,101654.99999757779,81598.9999968959,128841.0,20056.000000681903,38746.075999185916,16225.655068859902,27186.000002422203,6110.975000361346,11565.905874965034,15183.681086434557,66006.0000012487,5.763688,509.4069736362975,15.460393113878343,3396.5926922890003,26566.214999415857,17396.32000880073,17988.37609320189,16705.199972087557,12034.342655127737,2254.8876649634462,38428.5009144573,897.973046,8161.994814933321,575.3186303962236
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2020.0,317,16.01,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,101769.00000272549,81019.0000052435,128870.0,20749.999997482002,38505.67900091128,16527.432266052794,27100.9999972745,5942.80599955105,11047.884153539871,16945.336127123406,66096.99999861099,6.213545670589646,414.9315148697325,15.690262426652502,3428.503712223,28832.943000659452,18570.286201308703,16379.720617782461,16341.972932326116,12027.463298450715,2256.6885252609527,38387.419877085995,831.0231650000001,7888.181718439827,575.725520087797
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2021.0,396,17.43,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,102182.9999962569,80808.9999915271,129225.0,21374.0000047298,37879.83799872409,19729.914004455248,27042.000003743102,6662.574000763741,8322.154561421605,16116.26341368097,66331.0000061818,5.4902978487403855,387.34603609761797,16.555663367162516,3456.7755285937,27708.342999109507,20622.719779115334,19812.370735970406,17867.203454821207,11404.164355887018,2401.381783864459,38467.2395952225,1025.3992569999998,7579.397124453619,577.456096667268
41540,"Salisbury, MD-DE Metropolitan Statistical Area",2022.0,495,19.95,%,Crude Prevalence,SOMERSET; WICOMICO,24039; 24045,102457.0000051839,80634.99999990751,129443.0,21822.0000052764,40429.94400203471,20479.597001028516,26985.9999948161,5498.253998938617,8648.873710521324,16411.71004153346,66497.0000004238,5.342424288702389,381.16463693662183,16.387887590549752,3021.4174114981997,32311.278001625014,21259.177785792042,21447.44300107624,18126.52307080294,11528.277415361394,2418.282868789549,38490.9202255429,1092.117459,8115.713683737408,578.6601365118597
41620,"Salt Lake City, UT Metropolitan Statistical Area",2011.0,1183,22.69,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,798653.9860000001,701536.081,1130293.0,97117.90499999998,188476.865441,98344.702668,331639.01399999997,35067.101742,69063.019677,102676.58456100003,557938.4029999999,37.886953,19291.575765609254,134.967756,87705.309,148801.62585600003,123683.28,103718.22515500002,124830.76999999999,69188.862371,12713.802276055772,45898.85400000001,3606.426452,128774.683618,0.0
41620,"Salt Lake City, UT Metropolitan Statistical Area",2012.0,1038,22.59,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,798653.9860000001,701536.081,1130293.0,97117.90499999998,195242.28350000002,95225.805554,331639.01399999997,57173.342052,68863.78368836154,100771.157989,557938.4029999999,33.792390850000004,19291.575765609254,130.67126215632263,89107.5553714879,142853.812409,123683.28,103659.00713500002,124707.54,69039.9837284,12713.802276055772,45898.85400000001,3467.574989,137830.511839,4054.365112847179
41620,"Salt Lake City, UT Metropolitan Statistical Area",2013.0,1106,22.67,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,810432.0000442,710033.0000234437,1145905.0,100399.0000207562,198115.37001106906,94943.57900528594,335472.99995580007,60975.96999168615,70488.16491679096,99736.98200522207,568964.9999532201,32.78734348406908,26617.92035570478,115.90856102848151,49353.610966011096,144955.34300806702,125389.67666666667,102825.36400568752,126629.07,70488.2930577,17157.675665296683,34713.573816311895,3787.476603,147890.18200489765,4038.260668953505
41620,"Salt Lake City, UT Metropolitan Statistical Area",2014.0,1211,22.03,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,823627.0000312391,718932.000013724,1161715.0,104695.00001751521,202233.04800776226,89952.61200344084,338087.999968761,55319.97899475354,74696.85081688798,100422.04100372024,577004.9088003407,33.251717676400546,0.0,117.48168105249489,46356.9684907883,142986.87700548273,126594.77333333333,101759.13000389926,127845.95999999999,71461.3041478,17822.4207144879,35104.3986986968,3874.04164,142145.11490176807,3931.4263185396153
41620,"Salt Lake City, UT Metropolitan Statistical Area",2015.0,917,22.44,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,839392.9999902336,729856.9999772243,1178969.0,109536.00001300921,207026.2239975533,91679.53999891199,339576.00000976655,52415.08800149241,74646.6081539427,102338.61599882325,585896.9999624494,30.232188,4369.380038354636,102.93848432547112,43391.372292288,137557.63599837173,128477.97666666667,103711.1209987789,129747.25,71142.9567662,17845.18974831713,35595.0618908839,4165.582738,141744.4121781877,3852.8060327977664
41620,"Salt Lake City, UT Metropolitan Statistical Area",2016.0,668,21.41,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,851634.0000182154,737590.0000506921,1192445.0,114043.9999675233,212823.09300471778,84880.16300185736,340810.9999817846,49746.73899713673,75729.47000092645,121238.46200254453,593384.0000540428,29.477034000000003,4069.8975899680854,93.20277509464897,43615.3273764971,144218.73900313728,137665.13,106123.03400235255,134306.29333333333,72450.060599,17498.16256040588,36094.27486752,4126.001460550939,142745.65962655982,3896.236769515845
41620,"Salt Lake City, UT Metropolitan Statistical Area",2017.0,788,23.77,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,866759.9999907801,747825.9999707901,1209899.0,118934.00001999,219550.90199766555,80380.35358004192,343139.0000092198,42686.41700118288,77580.76723233711,132340.609855615,602040.999951415,26.575536,3846.0647188357384,95.35165606162523,42091.092514170596,139156.56199852985,142519.24198207137,108969.93731138852,140795.6877352785,74598.650919,17791.35825284975,36681.582166503606,4631.211164,127136.89378949697,4074.5286778499653
41620,"Salt Lake City, UT Metropolitan Statistical Area",2018.0,854,23.86,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,881496.9999548021,757426.9999200929,1226494.0,124070.0000347092,220227.47598863873,83172.38141884285,344997.0000451979,37212.41800489854,77151.34342973086,141250.2949196475,610176.0000354197,29.139156947684548,3621.770931108091,97.26566498038375,42626.4242685598,151651.96199218923,147199.49079171644,106841.29730665742,135205.53257104396,76131.2190912115,18210.763735063974,37405.565436963996,4976.234493,107558.65605535034,4128.83347585692
41620,"Salt Lake City, UT Metropolitan Statistical Area",2019.0,923,24.1,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,899253.0000198323,768266.000046557,1244211.0,130986.9999732752,224762.90600471915,84875.51631532708,344957.99998016766,36196.18499785023,77396.9458804581,144075.48118252386,618926.0000503438,29.526874000000003,3498.3531650195428,98.2135807431126,42440.3047659942,142521.7360029882,149340.33220661012,109008.73695859,137179.94112606728,78821.64410320547,18865.959975377664,38312.1914026983,5529.233417,95427.83586977077,4606.139234979488
41620,"Salt Lake City, UT Metropolitan Statistical Area",2020.0,838,23.62,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,918523.9999738307,781683.9999238328,1264473.0,136840.0000499978,226423.65999356864,87874.23076209136,345949.0000261693,34822.84800286561,76941.24531468184,143454.116088041,629008.9999771316,30.62881677687153,3224.868723764476,99.488477540532,43205.6062486085,165958.33599534386,154278.3078946657,124563.88678699236,141926.24179184515,79880.70445816961,19022.03747337875,39223.6382060809,5724.693197,96295.49610172323,4679.406782920887
41620,"Salt Lake City, UT Metropolitan Statistical Area",2021.0,871,25.44,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,932361.0000560748,789927.0000477267,1274841.0,142434.0000083481,246020.69201456348,103130.42835861065,342479.99994392524,34984.60999414941,57439.86192922995,127857.10566328697,633980.0000520075,32.97011039818579,3177.6816528085956,99.88341616293164,43524.3183003399,156727.10800922656,174688.63097109372,150569.18183436466,161091.29801718923,78040.9276771773,19415.06683292385,39793.5573744917,5719.985488,105814.34643942946,4716.3145942836345
41620,"Salt Lake City, UT Metropolitan Statistical Area",2022.0,809,26.96,%,Crude Prevalence,SALT LAKE; SUMMIT; TOOELE,49035; 49043; 49045,943472.9999867998,795818.9999412688,1282528.0,147654.000045531,289338.4469961105,87753.26199883183,339055.0000132001,23960.721000967198,56604.96455654084,133950.55277139015,637336.9999680476,39.81722861688447,3088.745447274623,105.16022237068125,41987.156113769,193139.47999741865,173351.26733489634,149074.18399797022,155222.57958347828,79908.9187096372,20659.77564429238,40377.0105813905,5536.673999000001,101504.5131165801,4742.684754975295
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2011.0,224,16.74,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1501508.083,1272282.075,2072128.0,229226.008,387640.78388600005,260583.679069,570619.917,127063.565766,194884.665665,286748.441379,1055522.419,0.0,89782.3576292096,296.557199,251316.11800000002,342812.490214,238890.67666666667,265302.493266,246689.97333333336,149624.73379699996,28345.662429976568,325520.427,9913.365217,336400.597444,10497.599437
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2012.0,136,15.98,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1501508.083,1272282.075,2072128.0,229226.008,424857.917988,250009.57127400005,570619.917,135281.819673,194115.2487116053,277690.729415,1055522.419,140.40806801,89782.3576292096,290.33173656945246,241344.0181993047,347727.276236,233253.58,265665.177059,244923.06000000003,148275.97161520002,28345.662429976568,325520.427,11769.614437000002,356094.71211900003,10336.506984794016
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2013.0,176,17.77,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1611316.00008088,1366256.0000303406,2194927.0,245060.0000505397,456130.3560227798,249718.40301351648,583610.9999191199,142416.98597905794,199070.16749978813,290966.5700164247,1116143.0000743328,147.82208541204463,116274.0954952325,283.84811924597784,123977.1019898423,372758.87201787793,232206.17666666667,274342.3470139133,256407.8833333333,150486.65733820002,38886.2451718458,301473.2884524538,12731.517134,382846.1970083174,11074.240000244226
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2014.0,391,14.86,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1649263.9999721914,1391245.999905579,2234003.0,258018.00006661259,481766.96099184034,272922.27399501594,584739.0000278086,150742.30400632095,201390.87436050622,300652.9109950988,1136239.8263601062,150.35888768876399,0.0,288.8370156740734,125138.0970465121,366352.0479936198,221808.32333333333,268598.5619953834,251888.96666666667,153134.3110764,39243.13178996246,306952.8643810976,13290.961665,388383.96382809785,9986.29977989741
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2015.0,123,15.07,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1684479.9999388654,1413999.9998825754,2277550.0,270480.0000562899,504649.00098164205,278710.2969905735,593070.0000611347,135738.5050144612,206438.51395173935,307201.71298797044,1154443.00008271,142.765185,27318.673706101534,272.219174146581,125440.4271225747,359858.24398723425,225801.90333333332,274179.17499031586,256768.6066666667,153757.4605922,38848.44946643947,313965.1389131804,13266.495878999998,394291.2131743387,9570.068590896231
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2016.0,85,13.57,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1726860.000074334,1443274.0001060239,2328652.0,283585.9999683104,492031.9610208877,229990.28000987804,601791.9999256657,147322.9989806993,213056.44688297945,315156.895013525,1180724.0000268877,140.457682,26211.428654113723,278.8773918066283,129446.6318885596,370493.2040153796,238272.5,336702.16601498536,267671.52,156427.04355,39209.956721144576,321673.569684842,13882.047743620671,392039.5122551582,9780.1610492401
41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2017.0,127,21.35,%,Crude Prevalence,ATASCOSA; BANDERA; BEXAR; COMAL; GUADALUPE; KENDALL; MEDINA; WILSON,48013; 48019; 48029; 48091; 48187; 48259; 48325; 48493,1771460.999933964,1475374.999931799,2384075.0,296086.0000021653,490502.0759819102,232764.82823540113,612614.0000660355,129123.73501543002,220023.0761039118,299147.1952384528,1207744.0000460881,134.61437,25434.949749270887,281.4440513255202,128849.61666161941,372767.58898612595,262188.5561048293,359042.962811986,316622.07888354367,161311.46678800002,39792.70220032509,330026.5965276765,12099.259446,331764.1492725464,9941.583494490276
